Time,SoC (%),Bat Voltage (V),Bat Current (A),Sol Current (A)
00:28:53,51.75,21.89,17.11,0.17
00:28:54,51.70,21.87,17.05,0.17
00:28:55,51.66,21.86,16.06,0.17
00:28:57,51.62,21.86,14.40,0.17
00:28:58,51.58,21.89,11.82,0.18
00:28:59,51.54,21.93,13.14,0.18
00:29:01,51.50,21.96,15.03,0.18
00:29:02,51.46,21.90,14.21,0.18
00:29:04,51.41,21.90,14.46,0.17
00:29:05,51.37,21.91,15.31,0.17
00:29:06,51.32,21.88,15.78,0.18
00:29:08,51.27,21.88,17.14,0.17
00:29:09,51.22,21.87,17.37,0.18
00:29:10,51.17,21.86,16.79,0.18
00:29:12,51.13,21.85,16.44,0.18
00:29:13,51.08,21.85,14.69,0.18
00:29:15,51.05,21.88,12.37,0.18
00:29:16,51.01,21.90,12.10,0.18
00:29:17,50.97,21.91,13.81,0.18
00:29:19,50.93,21.92,15.19,0.18
00:29:20,50.88,21.93,14.51,0.18
00:29:22,50.84,21.89,13.80,0.18
00:29:23,50.80,21.90,14.80,0.18
00:29:24,50.76,21.90,15.36,0.18
00:29:26,50.71,21.88,15.41,0.18
00:29:27,50.67,21.90,15.26,0.18
00:29:28,50.62,21.88,16.08,0.18
00:29:30,50.57,21.86,17.14,0.18
00:29:31,50.52,21.83,16.81,0.18
00:29:33,50.47,21.83,15.43,0.18
00:29:34,50.43,21.84,13.42,0.18
00:29:35,50.40,21.88,12.11,0.18
00:29:37,50.36,21.91,14.77,0.18
00:29:38,50.32,21.89,13.73,0.18
00:29:39,50.27,21.87,14.18,0.18
00:29:41,50.23,21.88,15.36,0.18
00:29:42,50.18,21.85,16.22,0.17
00:29:44,50.13,21.83,17.14,0.18
00:29:45,50.08,21.82,16.72,0.18
00:29:46,50.04,21.81,15.40,0.18
00:29:49,49.96,21.86,12.15,0.18
00:29:51,49.92,21.88,14.55,0.18
00:29:52,49.88,21.89,14.54,0.18
00:29:55,49.80,21.85,14.71,0.18
00:29:56,49.75,21.85,15.22,0.18
00:29:57,49.70,21.82,17.02,0.18
00:29:59,49.65,21.79,16.30,0.18
00:30:02,49.58,21.84,12.29,0.18
00:30:03,49.54,21.87,14.62,0.18
00:30:11,49.27,21.82,17.04,0.18
00:30:13,49.22,21.78,16.70,0.18
00:30:14,49.18,21.78,15.61,0.18
00:30:15,49.14,21.76,14.32,0.18
00:30:17,49.10,21.79,12.22,0.18
00:30:18,49.07,21.81,11.14,0.18
00:30:19,49.03,21.84,13.75,0.18
00:30:21,48.98,21.86,15.00,0.19
00:30:22,48.94,21.84,14.25,0.19
00:30:24,48.90,21.83,13.51,0.18
00:30:25,48.86,21.80,13.38,0.18
00:30:28,48.78,21.80,14.73,0.19
00:30:29,48.73,21.78,15.05,0.19
00:30:31,48.69,21.77,16.59,0.19
00:30:32,48.64,21.75,16.68,0.18
00:30:33,48.59,21.73,15.67,0.18
00:30:35,48.55,21.75,12.99,0.18
00:30:36,48.52,21.79,12.49,0.18
00:30:42,48.35,21.80,14.75,0.18
00:30:43,48.31,21.78,15.03,0.18
00:30:47,48.17,21.73,13.32,0.18
00:30:48,48.14,21.78,11.82,0.19
00:30:50,48.10,21.81,14.18,0.19
00:30:55,47.92,21.71,15.74,0.18
00:30:57,47.89,21.75,11.90,0.18
00:31:01,47.76,21.74,14.65,0.19
00:31:02,47.71,21.71,16.53,0.19
00:31:04,47.67,21.69,14.42,0.19
00:31:05,47.64,21.76,12.53,0.19
00:31:06,47.60,21.72,13.80,0.18
00:31:08,47.55,21.71,15.13,0.18
00:31:09,47.50,21.67,16.39,0.19
00:31:11,47.47,21.73,11.63,0.19
00:31:13,47.38,21.71,15.14,0.19
00:31:15,47.34,21.67,16.39,0.18
00:31:16,47.30,21.72,12.05,0.19
00:31:17,47.26,21.73,13.91,0.19
00:31:19,47.22,21.70,14.68,0.19
00:31:20,47.17,21.65,16.70,0.18
00:31:22,47.13,21.68,12.49,0.18
00:31:23,47.09,21.73,13.76,0.19
00:31:24,47.05,21.69,14.17,0.18
00:31:26,47.00,21.64,16.35,0.19
00:31:27,46.96,21.65,13.45,0.19
00:31:28,46.92,21.70,13.31,0.19
00:31:30,46.88,21.68,14.19,0.18
00:31:31,46.84,21.62,16.34,0.18
00:31:33,46.80,21.65,13.28,0.18
00:31:34,46.76,21.70,13.78,0.18
00:31:35,46.72,21.66,13.84,0.18
00:31:38,46.63,21.61,14.69,0.18
00:31:41,46.55,21.65,14.02,0.18
00:31:42,46.50,21.59,16.07,0.18
00:31:44,46.47,21.70,12.27,0.18
00:31:45,46.42,21.64,14.27,0.18
00:31:46,46.38,21.60,16.30,0.18
00:31:48,46.34,21.66,12.41,0.18
00:31:49,46.30,21.63,14.31,0.18
00:31:51,46.25,21.59,16.35,0.18
00:31:52,46.21,21.62,12.69,0.18
00:31:53,46.17,21.62,13.89,0.18
00:31:55,46.13,21.61,15.29,0.18
00:31:56,46.08,21.57,15.19,0.18
00:31:57,46.04,21.63,13.08,0.18
00:31:59,46.00,21.58,15.20,0.17
00:32:00,45.92,20.88,27.60,0.16
00:32:02,45.80,20.90,41.02,0.15
00:32:03,45.68,20.88,40.22,0.15
00:32:04,45.57,20.88,39.30,0.15
00:32:06,45.45,20.85,38.93,0.15
00:32:07,45.34,20.82,39.18,0.15
00:32:09,45.23,20.81,38.87,0.15
00:32:10,45.11,20.80,38.86,0.15
00:32:11,45.00,20.77,38.89,0.15
00:32:13,44.88,20.76,38.63,0.15
00:32:14,44.77,20.74,38.80,0.14
00:32:15,44.66,20.72,38.85,0.14
00:32:17,44.54,20.69,38.66,0.15
00:32:18,44.43,20.68,38.66,0.15
00:32:20,44.32,20.67,38.43,0.15
00:32:21,44.21,20.65,38.60,0.15
00:32:22,44.09,20.65,38.52,0.15
00:32:24,43.98,20.62,38.68,0.15
00:32:25,43.87,20.60,38.63,0.15
00:32:26,43.76,20.61,38.12,0.15
00:32:28,43.65,20.68,37.85,0.15
00:32:29,43.59,21.29,19.35,0.17
00:32:31,43.56,21.34,10.64,0.18
00:32:32,43.52,21.34,11.60,0.18
00:32:33,43.49,21.33,11.78,0.18
00:32:35,43.45,21.10,15.08,0.17
00:32:36,43.39,21.10,20.28,0.17
00:32:37,43.33,21.09,19.87,0.17
00:32:39,43.27,21.09,19.75,0.17
00:32:40,43.21,21.09,19.61,0.17
00:32:42,43.16,21.10,19.33,0.17
00:32:43,43.10,21.09,19.46,0.17
00:32:44,43.04,21.08,19.40,0.18
00:32:46,42.99,21.09,19.24,0.18
00:32:47,42.93,21.08,19.29,0.18
00:32:49,42.87,21.06,19.49,0.18
00:32:50,42.82,21.02,19.69,0.17
00:32:51,42.76,21.04,20.10,0.18
00:32:53,42.70,21.02,19.88,0.18
00:32:54,42.64,21.04,19.66,0.18
00:32:55,42.58,21.02,20.02,0.18
00:32:57,42.53,21.02,19.52,0.19
00:32:58,42.47,21.03,19.48,0.18
00:33:00,42.41,21.02,19.41,0.18
00:33:01,42.36,21.00,19.28,0.18
